TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,AccountDestinoID,Currency,TransactionStatus,Motivo
TX001597,AC00411,11.86,2023-09-05 16:43:36,Debit,Sacramento,D000165,148.112.151.27,M054,Branch,AC00250,USD,completed,OK
TX001598,AC00105,122.65,2023-08-17 16:26:57,Debit,Columbus,D000253,119.199.76.61,M039,Online,AC00357,USD,completed,OK
TX001599,AC00002,395.16,24/07/2023 16:14,Debit,Milwaukee,D000269,165.38.56.205,M059,Online,AC00478,USD,COMPLETED,OK
TX001600,AC00410,704.69,2023-07-18 17:22:49,Debit,Las Vegas,D000451,50.202.8.53,M089,Online,AC00285,,Completed,OK
TX001601,AC00492,369.89,2023-10-18 16:44:36,Debit,San Antonio,D000042,186.54.68.246,M083,ATM,AC00148,USD,COMPLETED,OK
TX001602,AC00095,10.92,2023-10-20 17:48:44,Debit,Jacksonville,D000383,88.55.149.101,M090,ATM,AC00163,USD,Success,OK
TX001603,AC00058,199.14,2023-08-02 17:32:29,Debit,Seattle,D000073,187.199.178.27,M005,Branch,AC00319,USD,COMPLETED,OK
TX001604,AC00405,109.43,11/01/2023 18:07,Debit,,D000670,33.212.169.157,M054,ATM,AC00684,USD,FAILED,Cuenta destino no existe
TX001605,AC00258,304.15,2023-11-28 16:09:34,Debit,Atlanta,D000012,214.67.148.245,M010,Branch,AC00249,USD,declined,Fondos insuficientes
TX001606,AC00257,620.54,2023/03/27,Credit,Omaha,D000078,161.168.126.136,M009,Branch,AC00419,,completed,OK
TX001607,AC00317,757.79,2023-01-02 16:30:09,Debit,Charlotte,D000032,49.174.157.140,M034,Online,AC00288,USD,Completed,OK
TX001608,AC00409,122.81,24-Oct-2023 04:12 PM,Debit,San Jose,D000419,136.162.111.135,M010,Branch,AC00254,USD,Completed,OK
TX001609,AC00337,96.25,2023-07-27 16:01:41,Debit,Houston,D000359,27.215.118.94,M040,Online,AC00252,USD,COMPLETED,OK
TX001610,AC00273,1431.33,2023-01-17 17:50:51,Debit,Charlotte,D000434,13.88.251.53,M075,ATM,AC00432,USD,declined,Fondos insuficientes
TX001611,AC00056,142.55,05-16-2023,Debit,Kansas City,D000091,112.56.160.202,M071,Online,,USD,Completed,OK
TX001612,AC00259,35.94,,Credit,Fresno,D000187,149.84.108.18,M050,Branch,AC00016,USD,Success,OK
TX001613,AC00102,24.86,02-13-2023,Debit,Jacksonville,D000340,52.50.209.49,M007,Branch,AC00114,USD,Completed,OK
TX001614,AC00165,103.08,2023-11-14 16:09:22,Debit,San Francisco,D000687,147.114.91.132,M009,Online,AC00141,USD,Completed,OK
TX001615,AC00455,116.27,2023-11-28 18:04:26,Debit,Portland,D000351,200.164.13.160,M011,Online,AC00148,USD,COMPLETED,OK
TX001616,AC00030,363.84,10-19-2023,Debit,Columbus,D000069,26.240.219.199,M048,Online,AC00236,USD,Success,OK
TX001617,AC00114,34.74,04-28-2023,Credit,Portland,D000142,161.71.2.223,M075,Online,AC00397,USD,Completed,OK
TX001618,AC00331,64.01,30-Oct-2023 06:14 PM,Credit,Philadelphia,D000051,150.83.4.238,M061,Branch,AC00282,USD,completed,OK
TX001619,AC00305,108.75,10-17-2023,Debit,Houston,D000081,119.163.214.161,M097,ATM,AC00294,USD,declined,Fondos insuficientes
TX001620,AC00015,50.9,2023-04-24 16:14:34,Credit,Jacksonville,D000549,131.41.45.13,M089,Online,AC00398,USD,Success,OK
TX001621,AC00270,,13/09/2023 18:47,Debit,Philadelphia,D000129,79.227.202.117,M010,Branch,AC00188,USD,COMPLETED,OK
TX001622,AC00063,37.4,08-01-2023,Debit,  RALEIGH  ,D000348,195.226.203.234,M012,ATM,AC00389,USD,completed,OK
TX001623,AC00087,154.21,2023-01-02 16:01:26,Debit,Miami,D000549,190.251.45.32,M083,Online,AC00869,USD,declined,Cuenta destino no existe
TX001624,AC00130,199.37,2023/06/29,Debit,,D000413,198.24.183.157,M083,Online,AC00112,USD,Completed,OK
TX001625,AC00324,410.49,2023-07-25 16:47:16,Credit,Atlanta,D000364,70.130.169.235,M071,Branch,AC00053,USD,COMPLETED,OK
TX001626,AC00220,1360.01,2023/09/25,Credit,Phoenix,D000582,5.252.94.135,,Branch,AC00336,USD,COMPLETED,OK
TX001627,AC00257,18.23,03-22-2023,Debit,Nashville,D000187,193.217.248.188,M064,ATM,AC00153,USD,Failed,Fondos insuficientes
TX001628,AC00141,398.7,2023-08-28 16:02:11,Debit,  ALBUQUERQUE  ,D000426,198.39.35.23,M006,ATM,AC00017,USD,COMPLETED,OK
TX001629,AC00422,122.14,2023-02-20 16:20:28,Debit,Omaha,D000381,57.141.198.111,M071,Online,AC00179,,Failed,Fondos insuficientes
TX001630,AC00334,378.2,09/01/2023 17:12,Debit,Mesa,D000588,21.122.39.207,M008,Branch,,USD,Success,OK
TX001631,AC00175,124.74,11-27-2023,Debit,Los Angeles,D000302,39.163.103.27,M038,ATM,AC00061,USD,Completed,OK
TX001632,AC00380,17.1,2023-12-25 16:56:06,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,AC00122,USD,completed,OK
TX001633,AC00118,287.05,2023-04-14 16:00:51,Debit,Milwaukee,D000356,141.169.67.34,,ATM,AC00379,USD,COMPLETED,OK
TX001634,AC00196,874.72,03-03-2023,Debit,San Francisco,D000101,200.164.13.160,M085,Online,AC00180,USD,completed,OK
TX001635,AC00358,1762.28,2023-10-06 16:05:34,Debit,Memphis,D000008,26.105.49.129,M066,ATM,AC00313,USD,completed,OK
TX001636,AC00465,40.12,19-Apr-2023 05:03 PM,Credit,Dallas,D000203,44.73.3.217,M016,ATM,AC00085,,Completed,OK
TX001637,AC00126,125.0,2023-06-05 16:19:55,Credit,Indianapolis,D000617,98.39.212.221,M046,Online,AC00403,USD,Success,OK
TX001638,AC00041,348.44,2023-11-06 17:58:34,Debit,Baltimore,D000668,175.166.115.182,M034,Online,AC00107,USD,COMPLETED,OK
TX001639,AC00403,128.4,2023-03-20 17:17:27,Debit,Tucson,D000514,48.31.196.24,M065,ATM,AC00292,USD,Completed,OK
TX001640,AC00155,,22/06/2023 16:05,Debit,Atlanta,D000268,115.241.186.164,M026,Online,AC00144,USD,completed,OK
TX001641,AC00261,1.41,2023-06-07 17:02:33,Debit,Sacramento,D000344,170.225.23.251,M084,ATM,AC00087,USD,COMPLETED,OK
TX001642,AC00480,50.52,06/04/2023 16:03,Debit,Los Angeles,D000619,161.177.41.214,M065,Branch,AC00361,USD,Success,OK
TX001643,AC00291,383.95,2023-09-20 17:57:15,Credit,San Diego,D000504,39.129.125.110,M068,Online,AC00295,USD,Completed,OK
TX001644,AC00154,12.94,08-28-2023,Debit,Fresno,D000364,114.115.12.20,M098,Branch,AC00441,USD,completed,OK
TX001645,AC00106,329.75,2023-12-25 17:31:53,Debit,Sacramento,D000369,160.160.113.117,M064,Online,AC00462,USD,COMPLETED,OK
TX001646,AC00378,981.76,25/09/2023 16:23,Debit,Milwaukee,D000625,146.53.16.47,M040,Online,AC00049,USD,Completed,OK
TX001647,AC00303,40.79,17/11/2023 16:40,Debit,Milwaukee,D000405,177.116.108.246,M061,ATM,AC00386,USD,Success,OK
TX001648,AC00004,99.25,2023-06-26 16:53:58,Credit,Phoenix,D000524,17.87.7.140,,Online,AC00472,USD,Success,OK
TX001649,AC00157,150.6,2023-04-17 17:43:23,Debit,Miami,D000339,7.146.35.122,M080,ATM,AC00642,USD,Success,OK
TX001650,AC00434,29.5,07-20-2023,Debit,San Antonio,D000451,218.54.207.160,M008,Online,AC00065,USD,Failed,Fondos insuficientes
TX001651,AC00438,54.34,2023/12/25,Debit,Albuquerque,D000582,5.74.9.122,M035,ATM,AC00068,USD,completed,OK
TX001652,AC00279,18.25,08-16-2023,Debit,Kansas City,D000179,39.129.125.110,M076,ATM,AC00366,USD,COMPLETED,OK
TX001653,AC00458,633.87,08/12/2023 16:06,Debit,Kansas City,D000594,159.37.30.154,M067,Online,AC00127,USD,Completed,OK
TX001654,AC00166,81.15,2023-02-17 16:28:12,Debit,,D000311,156.173.170.140,M059,ATM,AC00348,USD,Declined,Fondos insuficientes
TX001655,AC00129,83.95,2023-06-14 16:16:25,Debit,New York,D000288,60.89.202.192,M015,Online,AC00073,USD,completed,OK
TX001656,AC00292,410.4,2023/05/19,Credit,Virginia Beach,D000534,181.223.246.123,M021,ATM,,USD,completed,OK
TX001657,AC00185,172.68,02-20-2023,Debit,Baltimore,D000371,81.67.222.238,M031,ATM,AC00194,USD,completed,OK
TX001658,AC00498,139.88,23-Jan-2023 04:05 PM,Debit,Colorado Springs,D000535,89.18.54.235,M024,ATM,AC00325,USD,Completed,OK
TX001659,AC00171,165.55,2023-10-02 18:21:39,Debit,Dallas,D000639,116.44.12.250,M061,Branch,AC00395,USD,completed,OK
TX001660,AC00456,53.79,05/12/2023 16:01,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,AC00264,USD,Success,OK
TX001661,AC00459,285.69,2023/12/06,Debit,Miami,D000132,141.169.67.34,M064,ATM,AC00356,USD,Failed,Fondos insuficientes
TX001662,AC00090,532.4,24-Aug-2023 04:46 PM,Debit,  JACKSONVILLE  ,D000096,141.121.30.32,M027,ATM,AC00190,USD,Success,OK
TX001663,AC00289,293.85,10/08/2023 16:23,Debit,Charlotte,D000460,206.168.209.111,M011,Online,AC00250,USD,COMPLETED,OK
TX001664,AC00063,27.94,2023-11-03 18:44:38,Debit,Atlanta,D000003,141.201.46.191,M093,Branch,AC00002,USD,Completed,OK
TX001665,AC00394,270.36,2023-03-03 16:57:11,Debit,Oklahoma City,D000037,89.6.100.149,M044,ATM,AC00435,USD,Success,OK
TX001666,AC00241,112.66,18-Sep-2023 04:28 PM,Debit,Philadelphia,D000602,53.218.177.171,M049,Online,AC00376,USD,Completed,OK
TX001667,AC00296,506.03,2023-07-12 16:14:08,Debit,Detroit,D000669,115.30.82.168,M100,Branch,AC00327,USD,Success,OK
TX001668,AC00495,206.95,03/08/2023 16:19,Debit,Seattle,D000603,142.160.124.244,M084,Branch,AC00184,USD,completed,OK
TX001669,AC00368,350.96,08/06/2023 16:26,Debit,Tucson,D000458,97.106.5.76,M046,ATM,AC00409,USD,Success,OK
TX001670,AC00017,261.63,29-May-2023 06:27 PM,Debit,Chicago,D000622,77.7.223.184,M018,Branch,AC00113,USD,COMPLETED,OK
TX001671,AC00458,46.12,06-05-2023,Debit,Fresno,D000527,152.234.65.155,M088,Branch,AC00423,USD,completed,OK
TX001672,AC00335,27.25,2023-03-20 16:02:51,Credit,Kansas City,D000335,200.136.146.93,M082,Branch,AC00138,USD,Success,OK
TX001673,AC00344,1353.93,2023-11-15 17:32:11,Debit,El Paso,D000681,80.75.92.66,M073,Branch,AC00146,USD,completed,OK
TX001674,AC00002,331.66,2023-09-11 17:52:59,Debit,  LAS VEGAS  ,D000041,1.198.76.182,M040,ATM,AC00297,USD,Completed,OK
TX001675,AC00285,667.95,2023-07-27 17:51:27,Credit,Oklahoma City,D000250,221.23.158.87,M027,ATM,AC00438,USD,completed,OK
TX001676,AC00091,49.84,13/10/2023 16:05,Debit,Chicago,D000290,212.220.106.248,M095,,AC00177,USD,Completed,OK
TX001677,AC00399,556.04,07-10-2023,Debit,Denver,D000190,43.98.242.106,M022,ATM,AC00391,USD,Success,OK
TX001678,AC00133,88.06,27-Oct-2023 05:53 PM,Credit,Raleigh,D000515,35.220.238.127,M016,Online,AC00551,USD,Declined,Cuenta destino no existe
TX001679,AC00322,745.95,2023-12-15 16:38:43,Debit,Memphis,D000688,68.254.244.208,M028,ATM,AC00430,USD,Completed,OK
TX001680,AC00247,67.25,03-Jul-2023 04:38 PM,Debit,Miami,D000413,42.3.3.101,M013,Online,AC00064,USD,COMPLETED,OK
TX001681,AC00332,93.63,08-21-2023,Debit,New York,D000532,166.41.54.117,M096,ATM,AC00081,USD,COMPLETED,OK
TX001682,AC00230,74.11,18-Jul-2023 04:05 PM,Debit,San Jose,D000547,203.174.215.229,M011,Branch,AC00001,USD,completed,OK
TX001683,AC00019,41.13,27/03/2023 17:53,Credit,Philadelphia,D000655,109.42.41.157,M030,Branch,AC00221,USD,COMPLETED,OK
TX001684,AC00446,192.02,2023-12-19 16:11:38,Credit,Indianapolis,D000413,83.80.89.29,,Online,AC00353,USD,completed,OK
TX001685,AC00219,291.27,19-Jun-2023 05:58 PM,Debit,Detroit,D000119,184.59.28.72,M097,Branch,AC00453,USD,Declined,Fondos insuficientes
TX001686,AC00050,296.46,11-09-2023,Debit,Dallas,D000287,54.252.249.33,M046,Branch,AC00083,USD,Failed,Fondos insuficientes
TX001687,AC00449,341.84,23/06/2023 16:10,Credit,El Paso,D000547,23.255.214.209,M026,Branch,AC00450,USD,Completed,OK
TX001688,AC00426,98.41,12-Jun-2023 05:09 PM,Debit,Sacramento,D000187,181.223.246.123,M052,Online,AC00336,USD,Declined,Fondos insuficientes
TX001689,AC00354,109.28,2023-06-09 16:20:12,Debit,San Diego,D000047,159.37.30.154,M082,Online,AC00043,USD,Declined,Fondos insuficientes
TX001690,AC00313,27.51,2023-09-20 18:16:03,Credit,Columbus,D000250,47.82.77.181,M057,Online,AC00464,USD,Completed,OK
TX001691,AC00442,,20/04/2023 18:50,Debit,New York,D000326,190.152.148.249,M088,Branch,AC00027,USD,FAILED,Fondos insuficientes
TX001692,AC00318,207.71,11-16-2023,Credit,Kansas City,D000377,79.227.202.117,M066,Online,AC00157,USD,completed,OK
TX001693,AC00232,25.77,2023-07-17 17:15:21,Credit,San Diego,D000026,120.16.186.17,M078,Online,AC00388,USD,COMPLETED,OK
TX001694,AC00424,127.57,02-27-2023,Debit,Nashville,D000406,158.135.64.240,M049,ATM,AC00336,USD,completed,OK
TX001695,AC00393,392.05,2023/06/19,Debit,Denver,D000411,32.169.88.41,M099,ATM,AC00049,USD,COMPLETED,OK
TX001696,AC00175,521.01,2023-10-13 17:54:57,Credit,Seattle,D000205,36.13.239.172,M041,Branch,AC00745,USD,Failed,Cuenta destino no existe
TX001697,AC00108,849.76,16/08/2023 16:28,Debit,Seattle,D000690,64.89.183.39,M023,ATM,AC00305,USD,Completed,OK
TX001698,AC00067,172.5,,Debit,  COLUMBUS  ,D000635,203.99.96.114,M065,Online,AC00350,USD,completed,OK
TX001699,AC00356,265.44,2023-01-17 16:41:18,Debit,  SAN ANTONIO  ,D000341,10.223.224.50,M090,ATM,AC00005,USD,Success,OK
TX001700,AC00244,152.34,2023-10-12 17:10:20,Debit,Omaha,D000128,110.64.1.201,M044,Branch,AC00420,USD,Completed,OK
TX001701,AC00244,21.13,2023-04-25 16:11:22,Debit,Dallas,D000549,68.254.244.208,M090,Branch,AC00442,USD,completed,OK
TX001702,AC00411,111.55,12-28-2023,Debit,Denver,D000632,81.156.221.124,M039,ATM,AC00068,USD,COMPLETED,OK
TX001703,AC00294,321.82,07-14-2023,Credit,Raleigh,D000518,100.137.90.188,M049,Branch,AC00118,USD,completed,OK
TX001704,AC00205,1294.81,2023-12-11 16:53:08,Credit,Washington,D000489,76.0.164.168,M026,Branch,AC00376,USD,COMPLETED,OK
TX001705,AC00155,148.77,2023-03-30 18:20:58,Debit,San Jose,D000179,140.94.123.72,M083,Branch,AC00053,,COMPLETED,OK
TX001706,AC00305,14.08,02-06-2023,Debit,Dallas,D000447,101.90.40.193,M059,Branch,,USD,Success,OK
TX001707,AC00048,1283.97,08-09-2023,Debit,Colorado Springs,D000340,4.134.78.167,M030,ATM,AC00197,USD,completed,OK
TX001708,AC00366,566.33,2023-08-07 16:39:52,Credit,Charlotte,D000603,26.105.49.129,M065,ATM,AC00387,USD,completed,OK
TX001709,AC00185,206.51,18/12/2023 17:09,Debit,Indianapolis,D000354,101.90.40.193,M046,ATM,AC00330,USD,Success,OK
TX001710,AC00215,180.94,24-Jul-2023 04:41 PM,Debit,Raleigh,D000456,45.124.239.44,M028,Branch,AC00074,USD,Success,OK
TX001711,AC00283,77.9,25-Dec-2023 05:42 PM,Debit,Washington,D000616,15.176.70.194,M071,Branch,AC00789,USD,declined,Cuenta destino no existe
TX001712,AC00197,318.92,2023-05-19 18:54:32,Credit,Washington,D000264,155.140.33.42,M037,Branch,AC00833,USD,declined,Cuenta destino no existe
TX001713,AC00390,583.3,2023-02-03 16:30:45,Credit,Nashville,D000330,4.101.189.38,M094,Online,AC00180,USD,completed,OK
TX001714,AC00320,100.68,12/01/2023 16:44,Debit,Memphis,D000484,60.153.124.80,M022,Online,AC00323,USD,Success,OK
TX001715,AC00020,589.64,2023-09-21 16:05:38,Debit,Charlotte,D000443,187.52.200.18,M050,Online,AC00472,USD,Success,OK
TX001716,AC00500,225.93,2023-03-13 17:57:47,Credit,Omaha,D000142,147.114.91.132,M097,Branch,AC00352,USD,Completed,OK
TX001717,AC00289,651.55,2023-03-10 17:34:34,Debit,Phoenix,D000344,110.64.1.201,M043,Online,AC00112,USD,Success,OK
TX001718,AC00121,80.97,01-09-2023,Debit,Seattle,D000255,146.69.70.214,M026,Online,AC00052,USD,FAILED,Fondos insuficientes
TX001719,AC00023,191.89,2023-06-27 16:37:04,Debit,San Antonio,D000004,42.3.3.101,M041,Branch,AC00065,USD,completed,OK
TX001720,AC00490,304.75,27/02/2023 16:07,Credit,Austin,D000499,200.13.225.150,M096,Branch,AC00197,USD,completed,OK
TX001721,AC00197,201.53,2023-11-06 16:31:43,Debit,Tucson,D000645,156.187.182.236,M007,Online,AC00221,USD,completed,OK
TX001722,AC00494,8.45,2023-02-10 17:45:34,Debit,Philadelphia,D000194,152.140.239.181,M022,ATM,AC00072,USD,declined,Fondos insuficientes
TX001723,AC00193,435.98,2023-10-12 16:29:09,Debit,Mesa,D000282,216.151.64.40,M099,Branch,AC00332,USD,Completed,OK
TX001724,AC00451,743.24,2023-07-07 17:31:07,Credit,Indianapolis,D000256,72.192.101.196,M084,Online,AC00284,,Success,OK
TX001725,AC00261,16.27,2023/02/13,Debit,Atlanta,D000697,155.37.19.43,M038,ATM,AC00371,USD,Completed,OK
TX001726,AC00246,290.86,2023-06-05 17:45:07,Debit,Louisville,D000621,173.232.121.213,M068,Online,AC00400,USD,Failed,Fondos insuficientes
TX001727,AC00120,85.73,2023-03-01 16:09:58,Debit,Virginia Beach,D000072,134.222.122.238,M100,ATM,AC00014,USD,Completed,OK
TX001728,AC00189,555.71,23/01/2023 17:35,Credit,Boston,D000343,139.23.212.102,M018,Branch,AC00339,USD,Success,OK
TX001729,AC00499,40.03,01-09-2023,Debit,Omaha,D000210,34.125.226.63,M086,Branch,AC00106,USD,Completed,OK
TX001730,AC00287,73.01,2023-10-18 18:26:25,Credit,Milwaukee,D000670,182.84.41.229,M028,Online,AC00261,USD,Completed,OK
TX001731,AC00087,346.12,29/12/2023 17:55,Debit,San Francisco,D000150,92.180.81.50,M067,Branch,AC00202,USD,COMPLETED,OK
TX001732,AC00333,1.93,2023-10-19 18:06:08,Debit,Chicago,D000297,162.58.247.55,M030,Branch,AC00028,USD,Success,OK
TX001733,AC00423,252.93,2023-02-06 16:05:08,Debit,,D000616,130.29.230.16,M001,ATM,AC00407,USD,COMPLETED,OK
TX001734,AC00108,,2023-04-07 16:04:01,Debit,Indianapolis,D000428,83.182.211.68,M006,ATM,AC00255,USD,completed,OK
TX001735,AC00099,1011.22,2023-08-21 18:51:11,Debit,Tucson,D000037,45.64.74.86,M074,Branch,AC00125,USD,Completed,OK
TX001736,AC00387,58.7,2023/03/03,Debit,New York,D000633,124.6.134.78,M041,,AC00305,USD,COMPLETED,OK
TX001737,AC00010,7.56,06-Feb-2023 04:38 PM,Debit,Milwaukee,D000358,205.45.234.42,M070,ATM,AC00457,USD,Failed,Fondos insuficientes
TX001738,AC00087,540.4,2023-02-22 16:42:17,Debit,Houston,D000414,166.79.195.157,M061,Branch,AC00186,USD,Completed,OK
TX001739,AC00294,264.14,28/07/2023 17:36,Debit,Baltimore,D000050,195.237.152.198,M066,ATM,AC00068,USD,COMPLETED,OK
TX001740,AC00408,248.15,2023-06-15 16:41:00,Debit,Milwaukee,D000043,201.113.165.203,M018,ATM,AC00431,USD,Success,OK
TX001741,AC00495,24.34,11-29-2023,Debit,  RALEIGH  ,D000108,16.250.113.156,M051,Branch,,USD,declined,Fondos insuficientes
TX001742,AC00304,428.61,2023-01-09 16:12:00,Debit,Fort Worth,D000560,39.163.103.27,M052,ATM,AC00089,USD,Completed,OK
TX001743,AC00053,117.66,2023/08/03,Credit,Memphis,D000047,34.125.226.63,M014,Branch,AC00490,USD,Success,OK
TX001744,AC00432,165.8,05-04-2023,Debit,Nashville,D000409,218.54.207.160,M063,Online,AC00038,USD,COMPLETED,OK
TX001745,AC00200,,08-29-2023,Debit,Baltimore,D000110,190.164.160.79,M067,,AC00535,USD,Declined,Cuenta destino no existe
TX001746,AC00438,125.39,2023/07/31,Debit,Los Angeles,D000149,205.45.234.42,M036,ATM,AC00611,,declined,Cuenta destino no existe
TX001747,AC00151,305.18,2023-06-05 17:48:33,Debit,Chicago,D000699,93.146.251.20,M065,Online,AC00531,,Completed,OK
TX001748,AC00305,506.9,2023-11-01 17:44:46,Credit,Houston,D000337,138.210.196.19,M038,Branch,AC00204,USD,Completed,OK
TX001749,AC00142,504.12,2023-04-14 17:35:50,Credit,Baltimore,D000248,104.80.232.55,M008,Branch,AC00323,,COMPLETED,OK
TX001750,AC00356,42.09,2023-01-20 18:31:25,Debit,Denver,D000332,41.110.46.150,M046,Branch,AC00394,USD,COMPLETED,OK
TX001751,AC00155,607.28,2023-01-23 16:47:11,Debit,Baltimore,D000376,131.41.45.13,M098,ATM,AC00361,USD,completed,OK
TX001752,AC00265,91.9,2023-05-15 16:19:03,Debit,Chicago,D000245,111.78.64.133,M036,Online,AC00329,USD,Completed,OK
TX001753,AC00122,303.43,06/06/2023 17:32,Debit,Virginia Beach,D000166,200.136.146.93,M029,Branch,AC00317,USD,Success,OK
TX001754,AC00426,668.78,23-Oct-2023 05:25 PM,Debit,Mesa,D000217,11.188.75.155,M094,ATM,AC00043,USD,completed,OK
TX001755,AC00111,270.54,2023-04-03 18:22:02,Credit,Sacramento,D000479,26.113.209.69,M077,ATM,AC00263,USD,Completed,OK
TX001756,AC00405,247.93,2023/08/14,Debit,Indianapolis,D000082,3.102.127.165,M100,Branch,AC00500,USD,Success,OK
TX001757,AC00128,34.67,25-Apr-2023 04:34 PM,Debit,Chicago,D000321,78.100.105.143,M077,Online,AC00276,USD,completed,OK
TX001758,AC00050,326.03,2023-05-09 16:54:49,Credit,New York,D000145,129.108.48.116,M038,Online,AC00302,USD,Success,OK
TX001759,AC00141,148.26,08/05/2023 17:33,Debit,Omaha,D000389,4.105.134.118,M021,ATM,AC00429,,Declined,Fondos insuficientes
TX001760,AC00010,1086.6,2023-05-22 17:40:46,Debit,San Diego,D000428,74.58.165.67,M016,Online,AC00331,USD,declined,Fondos insuficientes
TX001761,AC00259,,2023-10-23 16:27:20,Debit,Sacramento,D000617,11.3.59.231,M097,ATM,AC00858,USD,Declined,Cuenta destino no existe
TX001762,AC00302,254.34,2023/09/14,Debit,El Paso,D000412,214.125.131.88,M084,Online,AC00490,USD,Success,OK
TX001763,AC00124,819.48,2023-10-05 16:27:27,Debit,Virginia Beach,D000395,154.138.163.229,M038,ATM,AC00030,USD,Success,OK
TX001764,AC00464,14.0,06/09/2023 16:24,Debit,San Antonio,D000357,106.140.105.35,M063,ATM,AC00475,,COMPLETED,OK
TX001765,AC00473,57.16,15/06/2023 18:45,Debit,Columbus,D000110,136.104.90.223,M022,ATM,AC00233,USD,COMPLETED,OK
TX001766,AC00486,282.26,2023/06/26,Debit,Memphis,D000048,210.136.14.108,M028,Online,AC00029,USD,Success,OK
TX001767,AC00348,46.96,30/06/2023 16:44,Debit,Las Vegas,D000286,217.233.219.196,M070,Online,AC00381,USD,COMPLETED,OK
TX001768,AC00398,473.2,2023-08-07 16:02:07,Debit,Houston,D000116,120.170.93.69,M054,Online,AC00090,,completed,OK
TX001769,AC00267,192.97,2023-03-13 16:10:01,Debit,Sacramento,D000042,100.198.165.4,M098,ATM,AC00364,USD,completed,OK
TX001770,AC00076,168.99,2023-05-01 18:38:15,Debit,Baltimore,D000221,160.74.183.38,M078,ATM,AC00006,USD,COMPLETED,OK
TX001771,AC00022,1.82,2023/04/13,Debit,San Francisco,D000652,146.250.144.172,M009,Online,AC00489,USD,completed,OK
TX001772,AC00181,40.9,2023/06/01,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,AC00266,USD,Completed,OK
TX001773,AC00071,78.91,2023-03-01 17:07:06,Debit,Sacramento,D000619,141.241.241.128,M063,Online,AC00371,USD,Success,OK
TX001774,AC00369,169.97,2023-12-07 17:33:16,Credit,San Diego,D000183,144.228.168.6,M060,ATM,AC00191,USD,Success,OK
TX001775,AC00358,17.79,2023-02-22 17:01:35,Debit,Jacksonville,D000409,203.245.215.62,M091,Branch,AC00401,USD,COMPLETED,OK
TX001776,AC00021,486.61,2023-11-28 16:17:29,Credit,Sacramento,D000334,152.140.239.181,M047,ATM,AC00377,USD,completed,OK
TX001777,AC00156,148.13,17-Mar-2023 04:34 PM,Debit,Phoenix,D000280,160.160.113.117,M025,Branch,AC00396,USD,completed,OK
TX001778,AC00212,164.52,25-Dec-2023 04:11 PM,Debit,Dallas,D000677,197.187.216.106,M099,ATM,AC00172,USD,completed,OK
TX001779,AC00327,720.89,18-Dec-2023 05:10 PM,Debit,  INDIANAPOLIS  ,D000496,100.198.165.4,M008,ATM,AC00140,USD,Success,OK
TX001780,AC00349,268.7,2023-10-03 16:16:01,Debit,Milwaukee,D000243,98.39.212.221,M013,ATM,AC00135,USD,Failed,Fondos insuficientes
TX001781,AC00183,637.34,09-01-2023,Debit,Indianapolis,D000304,150.83.4.238,M018,,AC00297,USD,COMPLETED,OK
TX001782,AC00478,216.76,11-09-2023,Credit,Omaha,D000097,205.69.66.135,M033,Online,AC00255,USD,Completed,OK
TX001783,AC00398,418.02,06/06/2023 17:56,Debit,Los Angeles,D000170,57.141.198.111,M017,ATM,AC00185,USD,Success,OK
TX001784,AC00380,292.03,2023/09/04,Credit,Memphis,D000659,167.104.180.235,M050,ATM,AC00940,USD,FAILED,Cuenta destino no existe
